Source,Source City,Source Country,Target,Target City,Target Country,Weight,TimeSeries,Lat ,Lon
LER,Leinster,Australia,LNO,Leonora,Australia,200,200307,-27.833333,120.616667
LNO,Leonora,Australia,LER,Leinster,Australia,500,200307,-28.883333,121.3
PER,Perth,Australia,GET,Geraldton (AU),Australia,4500,200307,-32,115.9
PER,Perth,Australia,LVO,Laverton,Australia,100,200307,-32,115.9
LVO,Laverton,Australia,LNO,Leonora,Australia,100,200307,-28.62700071,122.4040425
CVQ,Carnarvon,Australia,LEA,Learmonth,Australia,200,200307,-24.89983803,113.6501066
LEA,Learmonth,Australia,CVQ,Carnarvon,Australia,200,200307,-22.233333,114.1
MJK,Monkey Mia,Australia,LEA,Learmonth,Australia,450,200307,-25.8,113.716667
PER,Perth,Australia,MJK,Monkey Mia,Australia,800,200307,-32,115.9
ALH,Albany,Australia,PER,Perth,Australia,2900,200307,-35,117.9
MJK,Monkey Mia,Australia,CVQ,Carnarvon,Australia,350,200307,-25.8,113.716667
PER,Perth,Australia,ALH,Albany,Australia,2900,200307,-32,115.9
KGI,Kalgoorlie-Boulder,Australia,PER,Perth,Australia,1600,200307,-30.789444,121.461667
PER,Perth,Australia,KGI,Kalgoorlie-Boulder,Australia,1600,200307,-32,115.9
CVQ,Carnarvon,Australia,PER,Perth,Australia,1050,200307,-24.89983803,113.6501066
PER,Perth,Australia,CVQ,Carnarvon,Australia,200,200307,-32,115.9
LEA,Learmonth,Australia,PER,Perth,Australia,1100,200307,-22.233333,114.1
LER,Leinster,Australia,PER,Perth,Australia,550,200307,-27.833333,120.616667
PER,Perth,Australia,LEA,Learmonth,Australia,850,200307,-32,115.9
PER,Perth,Australia,LER,Leinster,Australia,250,200307,-32,115.9
CVQ,Carnarvon,Australia,GET,Geraldton (AU),Australia,500,200307,-24.89983803,113.6501066
GET,Geraldton (AU),Australia,CVQ,Carnarvon,Australia,1000,200307,-28.77,114.61
EPR,Esperance,Australia,PER,Perth,Australia,2300,200307,-33.857307,121.8888973
LEA,Learmonth,Australia,GET,Geraldton (AU),Australia,250,200307,-22.233333,114.1
PER,Perth,Australia,EPR,Esperance,Australia,2300,200307,-32,115.9
GET,Geraldton (AU),Australia,MJK,Monkey Mia,Australia,50,200307,-28.77,114.61
MJK,Monkey Mia,Australia,GET,Geraldton (AU),Australia,50,200307,-25.8,113.716667
LNO,Leonora,Australia,PER,Perth,Australia,450,200307,-28.883333,121.3
PER,Perth,Australia,LNO,Leonora,Australia,650,200307,-32,115.9
BNE,Brisbane,Australia,NLK,Norfolk Island,Norfolk Island,775,200307,-27.45503091,153.0350927
SYD,Sydney (AU),Australia,NLK,Norfolk Island,Norfolk Island,2170,200307,-33.946111,151.177222
MEL,Melbourne (AU),Australia,SYD,Sydney (AU),Australia,775,200307,-37.673333,144.843333
SYD,Sydney (AU),Australia,MEL,Melbourne (AU),Australia,775,200307,-33.946111,151.177222
FLL,Fort Lauderdale,USA,IGA,Inagua,Bahamas,135,200307,26.0725,-80.152778
FLL,Fort Lauderdale,USA,MHH,Marsh Harbour,Bahamas,1395,200307,26.0725,-80.152778
FLL,Fort Lauderdale,USA,SML,Stella Maris,Bahamas,81,200307,26.0725,-80.152778
FLL,Fort Lauderdale,USA,NBW,Guantanamo,Cuba,210,200307,26.0725,-80.152778
FLL,Fort Lauderdale,USA,ZSA,San Salvador (BS),Bahamas,135,200307,26.0725,-80.152778
FLL,Fort Lauderdale,USA,SRQ,Sarasota/Bradenton,USA,795,200307,26.0725,-80.152778
SRQ,Sarasota/Bradenton,USA,FLL,Fort Lauderdale,USA,795,200307,27.395556,-82.554444
FLL,Fort Lauderdale,USA,GGT,George Town,Bahamas,135,200307,26.0725,-80.152778
FLL,Fort Lauderdale,USA,TBI,The Bight,Bahamas,135,200307,26.0725,-80.152778
FLL,Fort Lauderdale,USA,TCB,Treasure Cay,Bahamas,1395,200307,26.0725,-80.152778
STN,London (GB),United Kingdom,ADB,Izmir,Turkey,366,200307,51.883333,0.233333
LHR,London (GB),United Kingdom,ADB,Izmir,Turkey,976,200307,51.469722,-0.451389
LGW,London (GB),United Kingdom,AYT,Antalya,Turkey,610,200307,51.148056,-0.190278
LHR,London (GB),United Kingdom,AYT,Antalya,Turkey,488,200307,51.469722,-0.451389
STN,London (GB),United Kingdom,ADB,Izmir,Turkey,984,200307,51.883333,0.233333
STN,London (GB),United Kingdom,AYT,Antalya,Turkey,2214,200307,51.883333,0.233333
STN,London (GB),United Kingdom,AYT,Antalya,Turkey,3782,200307,51.883333,0.233333
BFS,Belfast,United Kingdom,AYT,Antalya,Turkey,488,200307,54.590833,-5.916667
LGW,London (GB),United Kingdom,DLM,Dalaman,Turkey,610,200307,51.148056,-0.190278
STN,London (GB),United Kingdom,DLM,Dalaman,Turkey,2196,200307,51.883333,0.233333
GLA,Glasgow (GB),United Kingdom,AYT,Antalya,Turkey,488,200307,55.871944,-4.433056
MAN,Manchester (GB),United Kingdom,DLM,Dalaman,Turkey,1342,200307,53.35,-2.266667
NCL,Newcastle (GB),United Kingdom,SZG,Salzburg,Austria,1050,200307,51.366667,1.35
GCN,Grand Canyon,USA,VGT,Las Vegas,USA,1539,200307,35.95,-112.15
VGT,Las Vegas,USA,GCN,Grand Canyon,USA,1539,200307,36.216667,-115.2
ELY,Ely,USA,VGT,Las Vegas,USA,513,200307,39.3,-114.85
MCE,Merced,USA,VGT,Las Vegas,USA,1178,200307,37.283333,-120.516667
VGT,Las Vegas,USA,ELY,Ely,USA,513,200307,36.216667,-115.2
VGT,Las Vegas,USA,MCE,Merced,USA,1178,200307,36.216667,-115.2
ELD,El Dorado,USA,JBR,Jonesboro,USA,1026,200307,33.2,-92.67
JBR,Jonesboro,USA,ELD,El Dorado,USA,1026,200307,35.84257835,-90.70416406
DFW,Dallas/Fort Worth,USA,WDG,Enid,USA,950,200307,32.896944,-97.038056
WDG,Enid,USA,DFW,Dallas/Fort Worth,USA,513,200307,36.383333,-97.783333
BWD,Brownwood,USA,DFW,Dallas/Fort Worth,USA,1539,200307,31.70789532,-98.98231511
DFW,Dallas/Fort Worth,USA,BWD,Brownwood,USA,1539,200307,32.896944,-97.038056
DFW,Dallas/Fort Worth,USA,HOT,Hot Springs,USA,1539,200307,32.896944,-97.038056
HOT,Hot Springs,USA,DFW,Dallas/Fort Worth,USA,1539,200307,34.5,-93.1
ABQ,Albuquerque,USA,COS,Colorado Springs,USA,1026,200307,35.10497479,-106.6413308
COS,Colorado Springs,USA,ABQ,Albuquerque,USA,1026,200307,38.816667,-104.716667
ABQ,Albuquerque,USA,ROW,Roswell,USA,2489,200307,35.10497479,-106.6413308
ABQ,Albuquerque,USA,SVC,Silver City,USA,1539,200307,35.10497479,-106.6413308
HOB,Hobbs,USA,ROW,Roswell,USA,1026,200307,32.683333,-103.216667
ROW,Roswell,USA,ABQ,Albuquerque,USA,2565,200307,33.39453656,-104.5224679
ROW,Roswell,USA,HOB,Hobbs,USA,1026,200307,33.39453656,-104.5224679
SVC,Silver City,USA,ABQ,Albuquerque,USA,1539,200307,32.633333,-108.166667
DFW,Dallas/Fort Worth,USA,PNC,Ponca City,USA,513,200307,32.896944,-97.038056
PNC,Ponca City,USA,DFW,Dallas/Fort Worth,USA,950,200307,36.7073576,-97.08527328
ABQ,Albuquerque,USA,CVN,Clovis,USA,1539,200307,35.10497479,-106.6413308
ABQ,Albuquerque,USA,FMN,Farmington,USA,2717,200307,35.10497479,-106.6413308
CVN,Clovis,USA,ABQ,Albuquerque,USA,1539,200307,34.416667,-103.083333
FMN,Farmington,USA,ABQ,Albuquerque,USA,2717,200307,36.75415061,-108.1860944
DFW,Dallas/Fort Worth,USA,ELD,El Dorado,USA,1539,200307,32.896944,-97.038056
ELD,El Dorado,USA,DFW,Dallas/Fort Worth,USA,1539,200307,33.2,-92.67
HOT,Hot Springs,USA,HRO,Harrison,USA,1539,200307,34.5,-93.1
HRO,Harrison,USA,HOT,Hot Springs,USA,1539,200307,36.228333,-93.109722
ABQ,Albuquerque,USA,CNM,Carlsbad,USA,1102,200307,35.10497479,-106.6413308
CNM,Carlsbad,USA,ABQ,Albuquerque,USA,1026,200307,32.420565,-104.2282998
DRO,Durango (US),USA,FMN,Farmington,USA,589,200307,37.15,-107.75
FMN,Farmington,USA,DRO,Durango (US),USA,589,200307,36.75415061,-108.1860944
DEN,Denver,USA,WDG,Enid,USA,589,200307,39.861667,-104.673056
WDG,Enid,USA,DEN,Denver,USA,589,200307,36.383333,-97.783333
PNC,Ponca City,USA,WDG,Enid,USA,1102,200307,36.7073576,-97.08527328
WDG,Enid,USA,PNC,Ponca City,USA,1539,200307,36.383333,-97.783333
CNM,Carlsbad,USA,ROW,Roswell,USA,513,200307,32.420565,-104.2282998
ROW,Roswell,USA,CNM,Carlsbad,USA,437,200307,33.39453656,-104.5224679
BOS,Boston,USA,MKE,Milwaukee,USA,3712,200307,42.363056,-71
GRR,Grand Rapids (US) MI,USA,MKE,Milwaukee,USA,2071,200307,42.96,-85.67
MBL,Manistee,USA,MKG,Muskegon,USA,1007,200307,44.266667,-86.25
MKE,Milwaukee,USA,BOS,Boston,USA,3712,200307,42.95,-87.9
MKE,Milwaukee,USA,GRR,Grand Rapids (US) MI,USA,2071,200307,42.95,-87.9
CMH,Columbus (US) OH,USA,MKE,Milwaukee,USA,1425,200307,40,-82.883333
MCI,Kansas City,USA,SFO,San Francisco,USA,6612,200307,39.291667,-94.730556
MKG,Muskegon,USA,MBL,Manistee,USA,589,200307,43.23458193,-86.24836369
MKE,Milwaukee,USA,CMH,Columbus (US) OH,USA,1425,200307,42.95,-87.9
MKE,Milwaukee,USA,MSN,Madison,USA,1577,200307,42.95,-87.9
MKE,Milwaukee,USA,PIT,Pittsburgh,USA,1696,200307,42.95,-87.9
MSN,Madison,USA,MKE,Milwaukee,USA,1577,200307,43.139722,-89.3375
PIT,Pittsburgh,USA,MKE,Milwaukee,USA,1696,200307,40.491389,-80.232778
SFO,San Francisco,USA,MCI,Kansas City,USA,6612,200307,37.77,-122.42
ATW,Appleton,USA,RHI,Rhinelander,USA,76,200307,44.26867902,-88.40050623
BWI,Baltimore,USA,MKE,Milwaukee,USA,4452,200307,39.175278,-76.668333
CWA,Wausau,USA,MKE,Milwaukee,USA,1938,200307,44.769444,-89.683056
DCA,Washington,USA,MKE,Milwaukee,USA,2604,200307,38.851944,-77.037778
LAX,Los Angeles,USA,MKE,Milwaukee,USA,4060,200307,33.9425,-118.407222
MCI,Kansas City,USA,MKE,Milwaukee,USA,6201,200307,39.291667,-94.730556
MKE,Milwaukee,USA,BWI,Baltimore,USA,4452,200307,42.95,-87.9
MKE,Milwaukee,USA,CWA,Wausau,USA,1938,200307,42.95,-87.9
MKE,Milwaukee,USA,DCA,Washington,USA,5208,200307,42.95,-87.9
MKE,Milwaukee,USA,LAX,Los Angeles,USA,4060,200307,42.95,-87.9
MKE,Milwaukee,USA,MCI,Kansas City,USA,9945,200307,42.95,-87.9
CVG,Cincinnati,USA,MKE,Milwaukee,USA,494,200307,39.048889,-84.667778
DFW,Dallas/Fort Worth,USA,MKE,Milwaukee,USA,6903,200307,32.896944,-97.038056
DSM,Des Moines,USA,MCI,Kansas City,USA,2604,200307,41.57998008,-93.61998092
GRR,Grand Rapids (US) MI,USA,MKE,Milwaukee,USA,1696,200307,42.96,-85.67
MCI,Kansas City,USA,DSM,Des Moines,USA,2184,200307,39.291667,-94.730556
MKE,Milwaukee,USA,CVG,Cincinnati,USA,912,200307,42.95,-87.9
MKE,Milwaukee,USA,DFW,Dallas/Fort Worth,USA,6903,200307,42.95,-87.9
MKE,Milwaukee,USA,GRR,Grand Rapids (US) MI,USA,1696,200307,42.95,-87.9
MKE,Milwaukee,USA,STL,St Louis,USA,931,200307,42.95,-87.9
RHI,Rhinelander,USA,ATW,Appleton,USA,76,200307,45.63991315,-89.41207239
STL,St Louis,USA,MKE,Milwaukee,USA,931,200307,38.748611,-90.37
MKE,Milwaukee,USA,MSN,Madison,USA,336,200307,42.95,-87.9
MKE,Milwaukee,USA,MSN,Madison,USA,5684,200307,42.95,-87.9
MSN,Madison,USA,MKE,Milwaukee,USA,336,200307,43.139722,-89.3375
MSN,Madison,USA,MKE,Milwaukee,USA,5684,200307,43.139722,-89.3375
BDL,Hartford,USA,MKE,Milwaukee,USA,2592,200307,41.938889,-72.683333
BOS,Boston,USA,MKE,Milwaukee,USA,6084,200307,42.363056,-71
MCI,Kansas City,USA,SAT,San Antonio,USA,336,200307,39.291667,-94.730556
MKE,Milwaukee,USA,BDL,Hartford,USA,2592,200307,42.95,-87.9
MKE,Milwaukee,USA,BOS,Boston,USA,6084,200307,42.95,-87.9
MKE,Milwaukee,USA,MBL,Manistee,USA,418,200307,42.95,-87.9
MKE,Milwaukee,USA,RDU,Raleigh/Durham,USA,1856,200307,42.95,-87.9
RDU,Raleigh/Durham,USA,MKE,Milwaukee,USA,1856,200307,35.877778,-78.7875
SAT,San Antonio,USA,MCI,Kansas City,USA,336,200307,29.533333,-98.466667
DCA,Washington,USA,DSM,Des Moines,USA,2604,200307,38.851944,-77.037778
DSM,Des Moines,USA,DCA,Washington,USA,2184,200307,41.57998008,-93.61998092
IND,Indianapolis,USA,MKE,Milwaukee,USA,1536,200307,39.74998842,-86.17004806
MCI,Kansas City,USA,SAT,San Antonio,USA,6201,200307,39.291667,-94.730556
MKE,Milwaukee,USA,IND,Indianapolis,USA,1536,200307,42.95,-87.9
MKE,Milwaukee,USA,PHL,Philadelphia,USA,4536,200307,42.95,-87.9
PHL,Philadelphia,USA,MKE,Milwaukee,USA,4536,200307,39.871944,-75.241111
SAT,San Antonio,USA,MCI,Kansas City,USA,6201,200307,29.533333,-98.466667
ATW,Appleton,USA,MKE,Milwaukee,USA,1596,200307,44.26867902,-88.40050623
FNT,Flint,USA,MKE,Milwaukee,USA,1330,200307,43.0128642,-83.68753809
MKE,Milwaukee,USA,ATW,Appleton,USA,1577,200307,42.95,-87.9
MKE,Milwaukee,USA,FNT,Flint,USA,1330,200307,42.95,-87.9
MKE,Milwaukee,USA,YYZ,Toronto,Canada,2688,200307,42.95,-87.9
DEN,Denver,USA,MKE,Milwaukee,USA,6728,200307,39.861667,-104.673056
IMT,Iron Mountain,USA,MQT,Marquette,USA,589,200307,45.82246014,-88.06409265
IND,Indianapolis,USA,MKE,Milwaukee,USA,589,200307,39.74998842,-86.17004806
IWD,Ironwood,USA,RHI,Rhinelander,USA,1026,200307,46.4558065,-90.15939112
MKE,Milwaukee,USA,DEN,Denver,USA,6728,200307,42.95,-87.9
MKE,Milwaukee,USA,IND,Indianapolis,USA,589,200307,42.95,-87.9
MQT,Marquette,USA,IMT,Iron Mountain,USA,95,200307,46.54673118,-87.40658757
RHI,Rhinelander,USA,IWD,Ironwood,USA,1026,200307,45.63991315,-89.41207239
DCA,Washington,USA,MKE,Milwaukee,USA,832,200307,38.851944,-77.037778
DCA,Washington,USA,MKE,Milwaukee,USA,3744,200307,38.851944,-77.037778
ESC,Escanaba,USA,MKE,Milwaukee,USA,1159,200307,45.7456948,-87.06436039
MKE,Milwaukee,USA,DCA,Washington,USA,832,200307,42.95,-87.9
MKE,Milwaukee,USA,DCA,Washington,USA,468,200307,42.95,-87.9
MKE,Milwaukee,USA,ESC,Escanaba,USA,1653,200307,42.95,-87.9
BWI,Baltimore,USA,MKE,Milwaukee,USA,128,200307,39.175278,-76.668333
LSE,La Crosse,USA,MKE,Milwaukee,USA,1007,200307,43.80136904,-91.23942855
MKE,Milwaukee,USA,BWI,Baltimore,USA,128,200307,42.95,-87.9
MKE,Milwaukee,USA,LSE,La Crosse,USA,1007,200307,42.95,-87.9
DAY,Dayton,USA,MKE,Milwaukee,USA,931,200307,39.75,-84.183333
DFW,Dallas/Fort Worth,USA,MKE,Milwaukee,USA,2184,200307,32.896944,-97.038056
IMT,Iron Mountain,USA,MKE,Milwaukee,USA,1007,200307,45.82246014,-88.06409265
MKE,Milwaukee,USA,DAY,Dayton,USA,931,200307,42.95,-87.9
MKE,Milwaukee,USA,DFW,Dallas/Fort Worth,USA,2184,200307,42.95,-87.9
MKE,Milwaukee,USA,IMT,Iron Mountain,USA,1007,200307,42.95,-87.9
MKE,Milwaukee,USA,PHL,Philadelphia,USA,864,200307,42.95,-87.9
MKE,Milwaukee,USA,PHX,Phoenix,USA,3596,200307,42.95,-87.9
PHL,Philadelphia,USA,MKE,Milwaukee,USA,864,200307,39.871944,-75.241111
PHX,Phoenix,USA,MKE,Milwaukee,USA,3596,200307,33.433333,-112.033333
CVG,Cincinnati,USA,SDF,Louisville,USA,418,200307,39.048889,-84.667778
CWA,Wausau,USA,GRB,Green Bay,USA,76,200307,44.769444,-89.683056
EWR,New York,USA,MKE,Milwaukee,USA,832,200307,40.6925,-74.168611
GRB,Green Bay,USA,CWA,Wausau,USA,76,200307,44.5299809,-88.00001388
LAN,Lansing,USA,MKE,Milwaukee,USA,912,200307,42.73352724,-84.54673629
LAS,Las Vegas,USA,MKE,Milwaukee,USA,4524,200307,36.083333,-115.166667
MKE,Milwaukee,USA,EWR,New York,USA,832,200307,42.95,-87.9
MKE,Milwaukee,USA,LAN,Lansing,USA,912,200307,42.95,-87.9
MKE,Milwaukee,USA,LAS,Las Vegas,USA,4640,200307,42.95,-87.9
MKE,Milwaukee,USA,OMA,Omaha,USA,1696,200307,42.95,-87.9
OMA,Omaha,USA,MKE,Milwaukee,USA,1696,200307,41.3,-95.9
BOS,Boston,USA,MKE,Milwaukee,USA,2268,200307,42.363056,-71
ATL,Atlanta,USA,MKE,Milwaukee,USA,4452,200307,33.636667,-84.428056
DSM,Des Moines,USA,MKE,Milwaukee,USA,1696,200307,41.57998008,-93.61998092
MCI,Kansas City,USA,MKE,Milwaukee,USA,6612,200307,39.291667,-94.730556
MKE,Milwaukee,USA,ATL,Atlanta,USA,4452,200307,42.95,-87.9
MKE,Milwaukee,USA,DSM,Des Moines,USA,1696,200307,42.95,-87.9
MKE,Milwaukee,USA,MCI,Kansas City,USA,6612,200307,42.95,-87.9
DSM,Des Moines,USA,MKE,Milwaukee,USA,570,200307,41.57998008,-93.61998092
EWR,New York,USA,MKE,Milwaukee,USA,3276,200307,40.6925,-74.168611
FNT,Flint,USA,GRR,Grand Rapids (US) MI,USA,342,200307,43.0128642,-83.68753809
GRR,Grand Rapids (US) MI,USA,FNT,Flint,USA,342,200307,42.96,-85.67
MCI,Kansas City,USA,DCA,Washington,USA,3276,200307,39.291667,-94.730556
MKE,Milwaukee,USA,BOS,Boston,USA,2268,200307,42.95,-87.9
MKE,Milwaukee,USA,DSM,Des Moines,USA,570,200307,42.95,-87.9
MKE,Milwaukee,USA,EWR,New York,USA,3276,200307,42.95,-87.9
MKE,Milwaukee,USA,MQT,Marquette,USA,1083,200307,42.95,-87.9
MKE,Milwaukee,USA,OMA,Omaha,USA,4872,200307,42.95,-87.9
MQT,Marquette,USA,MKE,Milwaukee,USA,1577,200307,46.54673118,-87.40658757
OMA,Omaha,USA,MKE,Milwaukee,USA,4872,200307,41.3,-95.9
ATW,Appleton,USA,MKE,Milwaukee,USA,4452,200307,44.26867902,-88.40050623
DCA,Washington,USA,MCI,Kansas City,USA,4368,200307,38.851944,-77.037778
DCA,Washington,USA,MKE,Milwaukee,USA,3016,200307,38.851944,-77.037778
EWR,New York,USA,MKE,Milwaukee,USA,2520,200307,40.6925,-74.168611
GRB,Green Bay,USA,MKE,Milwaukee,USA,1501,200307,44.5299809,-88.00001388
MCI,Kansas City,USA,DCA,Washington,USA,2184,200307,39.291667,-94.730556
MKE,Milwaukee,USA,ATW,Appleton,USA,4452,200307,42.95,-87.9
MKE,Milwaukee,USA,DCA,Washington,USA,3016,200307,42.95,-87.9
MKE,Milwaukee,USA,EWR,New York,USA,2520,200307,42.95,-87.9
MKE,Milwaukee,USA,GRB,Green Bay,USA,1501,200307,42.95,-87.9
GRB,Green Bay,USA,MKE,Milwaukee,USA,1696,200307,44.5299809,-88.00001388
LGA,New York,USA,MKE,Milwaukee,USA,3627,200307,40.766667,-73.866667
MKE,Milwaukee,USA,GRB,Green Bay,USA,1696,200307,42.95,-87.9
MKE,Milwaukee,USA,LGA,New York,USA,3159,200307,42.95,-87.9
CLE,Cleveland,USA,MKE,Milwaukee,USA,3360,200307,41.416667,-81.85
MCO,Orlando,USA,MKE,Milwaukee,USA,5684,200307,28.429444,-81.308889
MKE,Milwaukee,USA,CLE,Cleveland,USA,3360,200307,42.95,-87.9
MKE,Milwaukee,USA,MCO,Orlando,USA,5684,200307,42.95,-87.9
ATL,Atlanta,USA,MKE,Milwaukee,USA,3132,200307,33.636667,-84.428056
BNA,Nashville,USA,MKE,Milwaukee,USA,1824,200307,36.16997438,-86.77998499
LGA,New York,USA,MCI,Kansas City,USA,2268,200307,40.766667,-73.866667
LGA,New York,USA,MKE,Milwaukee,USA,9744,200307,40.766667,-73.866667
MCI,Kansas City,USA,LGA,New York,USA,2016,200307,39.291667,-94.730556
MCI,Kansas City,USA,MKE,Milwaukee,USA,2940,200307,39.291667,-94.730556
MKE,Milwaukee,USA,ATL,Atlanta,USA,3132,200307,42.95,-87.9
MKE,Milwaukee,USA,BNA,Nashville,USA,1824,200307,42.95,-87.9
MKE,Milwaukee,USA,LGA,New York,USA,252,200307,42.95,-87.9
MKE,Milwaukee,USA,LGA,New York,USA,9744,200307,42.95,-87.9
MKE,Milwaukee,USA,MCI,Kansas City,USA,84,200307,42.95,-87.9
MKE,Milwaukee,USA,MSP,Minneapolis/St Paul,USA,2528,200307,42.95,-87.9
MSP,Minneapolis/St Paul,USA,MKE,Milwaukee,USA,2528,200307,44.883333,-93.216944
CMH,Columbus (US) OH,USA,MKE,Milwaukee,USA,832,200307,40,-82.883333
DCA,Washington,USA,OMA,Omaha,USA,4788,200307,38.851944,-77.037778
ESC,Escanaba,USA,IMT,Iron Mountain,USA,494,200307,45.7456948,-87.06436039
LGA,New York,USA,MCI,Kansas City,USA,3627,200307,40.766667,-73.866667
MCI,Kansas City,USA,LGA,New York,USA,4095,200307,39.291667,-94.730556
MKE,Milwaukee,USA,CMH,Columbus (US) OH,USA,832,200307,42.95,-87.9
MKE,Milwaukee,USA,MKG,Muskegon,USA,1083,200307,42.95,-87.9
MKE,Milwaukee,USA,RHI,Rhinelander,USA,1520,200307,42.95,-87.9
MKE,Milwaukee,USA,SDF,Louisville,USA,494,200307,42.95,-87.9
MKG,Muskegon,USA,MKE,Milwaukee,USA,1501,200307,43.23458193,-86.24836369
OMA,Omaha,USA,DCA,Washington,USA,4788,200307,41.3,-95.9
RHI,Rhinelander,USA,MKE,Milwaukee,USA,1520,200307,45.63991315,-89.41207239
SDF,Louisville,USA,MKE,Milwaukee,USA,912,200307,38.174444,-85.736111
EDA,Edna Bay,USA,KTN,Ketchikan,USA,24,200307,55.95,-133.666667
KPB,Point Baker,USA,PPV,Port Protection,USA,24,200307,56.366667,-133.616667
WWP,Whale Pass,USA,KTN,Ketchikan,USA,30,200307,56.116667,-133.125
KTN,Ketchikan,USA,KWF,Waterfall,USA,180,200307,55.333333,-131.65
KWF,Waterfall,USA,KTN,Ketchikan,USA,180,200307,55.3,-133.25
CGA,Craig,USA,KLW,Klawock,USA,220,200307,40.51728009,-107.5503968
KCC,Coffman Cove,USA,WWP,Whale Pass,USA,30,200307,56,-132.833333
KTN,Ketchikan,USA,KPB,Point Baker,USA,24,200307,55.333333,-131.65
HYL,Hollis,USA,KTN,Ketchikan,USA,1200,200307,#N/A,#N/A
KTN,Ketchikan,USA,HYL,Hollis,USA,1200,200307,55.333333,-131.65
KTN,Ketchikan,USA,SCJ,Smith Cove,USA,30,200307,55.333333,-131.65
KXA,Kasaan,USA,KTN,Ketchikan,USA,30,200307,55.5,-132.5
KTN,Ketchikan,USA,HYL,Hollis,USA,132,200307,55.333333,-131.65
KTN,Ketchikan,USA,KCC,Coffman Cove,USA,30,200307,55.333333,-131.65
KTN,Ketchikan,USA,MTM,Metlakatla,USA,1800,200307,55.333333,-131.65
MTM,Metlakatla,USA,KTN,Ketchikan,USA,1800,200307,55.133333,-131.583333
CGA,Craig,USA,KTN,Ketchikan,USA,1200,200307,40.51728009,-107.5503968
KTN,Ketchikan,USA,CGA,Craig,USA,1200,200307,55.333333,-131.65
NKI,Naukiti,USA,EDA,Edna Bay,USA,24,200307,55.855556,-133.183333
KTB,Thorne Bay,USA,KTN,Ketchikan,USA,1200,200307,55.7,-132.5
KTN,Ketchikan,USA,KTB,Thorne Bay,USA,1200,200307,55.333333,-131.65
KTN,Ketchikan,USA,WMK,Meyers Chuck,USA,30,200307,55.333333,-131.65
WMK,Meyers Chuck,USA,KTN,Ketchikan,USA,30,200307,55.733333,-132.2
KLW,Klawock,USA,KTN,Ketchikan,USA,1420,200307,55.55,-133.1
KTN,Ketchikan,USA,KLW,Klawock,USA,1200,200307,55.333333,-131.65
KTN,Ketchikan,USA,NKI,Naukiti,USA,24,200307,55.333333,-131.65
SCJ,Smith Cove,USA,KXA,Kasaan,USA,30,200307,55.4375,-132.341667
HYL,Hollis,USA,CGA,Craig,USA,132,200307,#N/A,#N/A
PPV,Port Protection,USA,KTN,Ketchikan,USA,24,200307,56.333333,-133.666667
LTN,London (GB),United Kingdom,MAH,Menorca,Spain,2860,200307,51.866667,-0.366667
MAN,Manchester (GB),United Kingdom,PMI,Palma de Mallorca,Spain,5580,200307,53.35,-2.266667
LGW,London (GB),United Kingdom,FAO,Faro,Portugal,3055,200307,51.148056,-0.190278
LTN,London (GB),United Kingdom,TFS,Tenerife,Spain,1980,200307,51.866667,-0.366667
LGW,London (GB),United Kingdom,ALC,Alicante,Spain,7285,200307,51.148056,-0.190278
MAN,Manchester (GB),United Kingdom,FAO,Faro,Portugal,5580,200307,53.35,-2.266667
LGW,London (GB),United Kingdom,FAO,Faro,Portugal,3080,200307,51.148056,-0.190278
MAN,Manchester (GB),United Kingdom,AGP,Malaga,Spain,5580,200307,53.35,-2.266667
MAN,Manchester (GB),United Kingdom,ALC,Alicante,Spain,6820,200307,53.35,-2.266667
LTN,London (GB),United Kingdom,GIB,Gibraltar,Gibraltar,7285,200307,51.866667,-0.366667
LTN,London (GB),United Kingdom,FAO,Faro,Portugal,940,200307,51.866667,-0.366667
LTN,London (GB),United Kingdom,ALC,Alicante,Spain,6820,200307,51.866667,-0.366667
LTN,London (GB),United Kingdom,FAO,Faro,Portugal,1980,200307,51.866667,-0.366667
LGW,London (GB),United Kingdom,AGP,Malaga,Spain,7285,200307,51.148056,-0.190278
MAN,Manchester (GB),United Kingdom,ALC,Alicante,Spain,5580,200307,53.35,-2.266667
LTN,London (GB),United Kingdom,AGP,Malaga,Spain,7700,200307,51.866667,-0.366667
MAN,Manchester (GB),United Kingdom,AGP,Malaga,Spain,6820,200307,53.35,-2.266667
ONT,Ontario,USA,MEX,Mexico City,Mexico,4216,200307,44.02662661,-116.9618895
LRD,Laredo,USA,MEX,Mexico City,Mexico,1904,200307,27.50613629,-99.50721847
CZX,Changzhou,China,SHE,Shenyang,China,1768,200307,31.77998395,119.9699792
SHE,Shenyang,China,CZX,Changzhou,China,1768,200307,41.871667,123.433333
HRB,Harbin,China,XMN,Xiamen,China,2992,200307,45.74998395,126.6499849
SZX,Shenzhen,China,XIY,Xi'an,China,4216,200307,22.55237051,114.1221231
XIY,Xi'an,China,SZX,Shenzhen,China,4216,200307,34.447222,108.751667
XMN,Xiamen,China,HRB,Harbin,China,2992,200307,24.44999208,118.080017
HRB,Harbin,China,SZX,Shenzhen,China,4216,200307,45.74998395,126.6499849
HRB,Harbin,China,WNZ,Wenzhou,China,1224,200307,45.74998395,126.6499849
SZX,Shenzhen,China,HRB,Harbin,China,4216,200307,22.55237051,114.1221231
